from_stop_id,to_stop_id,transfer_type,min_transfer_time
7076,290,2,48.0
7076,291,2,50.5
7076,307,2,60.1
7076,316,2,63.9
7076,7055,2,96.5
7077,7054,2,109.6
7078,7053,2,109.5
7079,5072,2,38.1
7079,5341,2,33.8
7079,7052,2,112.4
7080,1790,2,125.7
7080,7051,2,103.4
7080,9811,2,57.7
7080,9812,2,128.9
7081,7050,2,70.0
7082,7089,2,112.6
7083,7088,2,115.0
7083,11110,2,84.8
7084,7087,2,114.3
7084,11163,2,144.1
7085,7086,2,112.5
7085,11159,2,65.2
7086,7085,2,112.5
7086,11159,2,84.1
7087,7084,2,114.3
7087,11163,2,55.2
7088,7083,2,115.0
7088,11110,2,34.6
7089,7082,2,112.6
7090,222,2,92.8
7090,223,2,86.8
7090,330,2,136.2
7090,7095,2,144.8
7091,329,2,46.7
7091,415,2,76.9
7091,7037,2,138.6
7092,282,2,27.8
7092,7093,2,112.9
7093,282,2,85.1
7093,7092,2,112.9
7094,605,2,19.9
7094,7096,2,30.2
7095,222,2,135.1
7095,330,2,85.9
7095,331,2,75.4
7095,7090,2,144.8
7096,605,2,28.7
7096,7094,2,30.2
7097,885,2,112.1
7097,887,2,90.4
7097,906,2,65.6
7097,7098,2,111.0
7098,885,2,37.5
7098,887,2,60.0
7098,906,2,86.6
7098,7097,2,111.0
7101,7102,2,108.5
7102,7101,2,108.5
7103,7104,2,108.1
7104,7103,2,108.1
8001,4199,2,88.9
8002,8007,2,101.6
8003,869,2,119.3
8003,8006,2,128.3
8004,664,2,51.3
8005,795,2,123.0
8006,869,2,30.7
8006,8003,2,128.3
8007,8002,2,101.6
8037,8054,2,24.3
8038,8039,2,11.4
8039,8038,2,11.4
8040,8052,2,49.7
8041,8051,2,29.9
8042,2202,2,92.8
8042,2309,2,80.8
8042,8050,2,86.4
8043,2202,2,147.3
8043,2309,2,156.7
8043,8049,2,31.4
8045,886,2,48.3
8049,8043,2,31.4
8050,2309,2,160.9
8050,8042,2,86.4
8051,8041,2,29.9
8052,8040,2,49.7
8054,8037,2,24.3
8302,8315,2,14.3
8303,2233,2,147.6
8303,2234,2,92.0
8303,2277,2,74.1
8305,8317,2,98.1
8306,2610,2,158.5
8306,2657,2,105.0
8315,8302,2,14.3
8317,8305,2,98.1
8910,4709,2,107.2
8912,8928,2,143.5
8913,4710,2,95.8
8914,3158,2,77.9
8914,3247,2,85.3
8914,8927,2,137.0
8915,8925,2,117.4
8917,8924,2,82.3
8918,8923,2,69.8
8919,618,2,102.1
8919,1410,2,112.4
8920,8921,2,26.6
8921,8920,2,26.6
8922,1410,2,155.5
8923,8918,2,69.8
8924,8917,2,82.3
8925,5329,2,95.9
8925,8915,2,117.4
8927,3158,2,86.4
8927,3247,2,87.1
8927,8914,2,137.0
8928,8912,2,143.5
8929,4709,2,133.2
8958,8959,2,30.0
8959,8958,2,30.0
9800,7049,2,63.4
9800,9801,2,31.4
9800,9903,2,94.8
9801,7000,2,140.4
9801,7049,2,32.3
9801,9800,2,31.4
9801,9903,2,63.6
9807,284,2,111.2
9807,7007,2,55.8
9807,7042,2,50.0
9811,7051,2,134.1
9811,7080,2,57.7
9811,9812,2,146.7
9812,7051,2,36.9
9812,7080,2,128.9
9812,9811,2,146.7
9816,5226,2,144.0
9816,7057,2,149.0
9816,7074,2,43.0
9817,377,2,35.2
9817,378,2,52.6
9817,2755,2,89.2
9817,7058,2,70.3
9817,7073,2,112.7
9903,7000,2,76.9
9903,7049,2,34.4
9903,9800,2,94.8
9903,9801,2,63.6
9920,7061,2,31.1
9920,7070,2,137.9
9922,1418,2,63.3
9928,1432,2,87.0
9933,1576,2,111.8
9939,674,2,29.1
11010,11071,2,158.4
11010,11102,2,37.4
11035,11125,2,143.4
11039,11139,2,68.7
11040,11138,2,71.9
11042,11104,2,144.9
11042,11184,2,63.3
11043,11212,2,24.4
11045,11130,2,56.2
11046,11129,2,18.7
11071,11010,2,158.4
11071,11201,2,28.4
11084,11085,2,94.9
11085,11084,2,94.9
11094,11197,2,49.7
11095,11196,2,39.4
11096,11194,2,26.7
11097,11193,2,145.3
11098,11193,2,132.1
11099,11190,2,117.2
11101,11189,2,32.8
11102,11010,2,37.4
11104,11042,2,144.9
11104,11136,2,44.5
11104,11184,2,128.5
11105,11131,2,131.8
11107,11128,2,17.4
11108,11134,2,48.2
11110,7083,2,84.8
11110,7088,2,34.6
11114,11121,2,39.4
11117,11118,2,131.5
11118,11117,2,131.5
11120,11221,2,160.9
11121,11114,2,39.4
11125,11035,2,143.4
11125,11172,2,142.3
11127,11133,2,112.8
11128,11107,2,17.4
11129,11046,2,18.7
11130,11045,2,56.2
11131,11105,2,131.8
11133,11127,2,112.8
11134,11108,2,48.2
11136,11104,2,44.5
11136,11184,2,151.1
11138,11040,2,71.9
11139,11039,2,68.7
11143,11204,2,46.2
11159,7085,2,65.2
11159,7086,2,84.1
11161,11162,2,44.1
11161,11206,2,132.3
11162,11161,2,44.1
11163,7084,2,144.1
11163,7087,2,55.2
11167,11188,2,94.1
11168,11187,2,52.5
11169,11186,2,19.4
11170,11185,2,24.0
11171,11213,2,128.4
11172,11125,2,142.3
11172,11182,2,76.7
11173,11181,2,113.4
11174,11180,2,77.5
11175,11179,2,32.2
11179,11175,2,32.2
11180,11174,2,77.5
11181,11173,2,113.4
11182,11172,2,76.7
11184,11042,2,63.3
11184,11104,2,128.5
11184,11136,2,151.1
11185,11170,2,24.0
11186,11169,2,19.4
11187,11168,2,52.5
11188,11167,2,94.1
11189,11101,2,32.8
11190,11099,2,117.2
11193,11097,2,145.3
11193,11098,2,132.1
11194,11096,2,26.7
11196,11095,2,39.4
11197,11094,2,49.7
11201,11071,2,28.4
11202,11206,2,40.2
11204,11143,2,46.2
11206,11161,2,132.3
11206,11202,2,40.2
11212,11043,2,24.4
11213,11171,2,128.4
11216,11219,2,114.5
11219,11216,2,114.5
11221,11120,2,160.9
85092,85146,2,56.5
85095,85142,2,119.1
85096,85141,2,49.6
85097,85140,2,116.1
85099,85139,2,68.7
85100,4385,2,2.3
85100,85138,2,160.7
85100,85349,2,124.5
85100,85377,2,143.5
85101,4383,2,134.6
85101,4386,2,2.0
85101,85137,2,140.4
85102,4382,2,108.0
85102,4387,2,1.7
85102,85136,2,127.8
85107,85131,2,152.9
85107,85132,2,123.3
85108,85131,2,149.8
85109,85130,2,106.6
85110,85129,2,160.5
85111,85129,2,157.0
85112,85128,2,58.0
85113,85127,2,61.8
85114,85126,2,126.0
85114,85460,2,136.8
85114,85734,2,40.2
85116,85125,2,77.3
85117,85124,2,72.8
85118,85123,2,67.2
85123,85118,2,67.2
85124,85117,2,72.8
85125,85116,2,77.3
85126,85114,2,126.0
85126,85460,2,39.6
85126,85734,2,99.1
85127,85113,2,61.8
85128,85112,2,58.0
85129,85110,2,160.5
85129,85111,2,157.0
85130,85109,2,106.6
85131,85107,2,152.9
85131,85108,2,149.8
85132,85107,2,123.3
85136,4382,2,20.6
85136,4387,2,128.2
85136,85102,2,127.8
85137,4383,2,12.0
85137,4386,2,141.7
85137,85101,2,140.4
85138,4385,2,158.6
85138,85100,2,160.7
85138,85349,2,142.8
85138,85377,2,114.7
85139,85099,2,68.7
85140,85097,2,116.1
85141,85096,2,49.6
85142,85095,2,119.1
85146,85092,2,56.5
85201,85207,2,62.1
85205,85409,2,162.5
85206,85207,2,140.6
85206,85237,2,148.8
85207,85201,2,62.1
85207,85206,2,140.6
85209,85245,2,62.3
85210,85244,2,134.2
85212,85327,2,34.0
85213,85326,2,34.9
85237,85206,2,148.8
85238,85575,2,47.7
85244,85210,2,134.2
85245,85209,2,62.3
85249,85250,2,131.6
85249,85288,2,137.0
85249,85289,2,22.3
85250,85249,2,131.6
85250,85288,2,21.7
85250,85289,2,135.9
85251,85287,2,21.7
85252,85286,2,22.2
85253,85285,2,21.9
85256,85369,2,121.5
85257,85280,2,163.0
85257,85281,2,22.1
85258,85280,2,77.5
85265,85621,2,136.3
85280,85257,2,163.0
85280,85258,2,77.5
85281,85257,2,22.1
85285,85253,2,21.9
85286,85252,2,22.2
85287,85251,2,21.7
85288,85249,2,137.0
85288,85250,2,21.7
85288,85289,2,137.8
85289,85249,2,22.3
85289,85250,2,135.9
85289,85288,2,137.8
85300,85330,2,108.3
85300,85396,2,125.2
85301,85329,2,141.8
85301,85330,2,110.0
85302,85329,2,145.6
85303,85328,2,133.1
85304,85325,2,25.5
85308,85321,2,22.3
85309,85320,2,24.7
85313,85314,2,154.7
85314,85313,2,154.7
85320,85309,2,24.7
85321,85308,2,22.3
85325,85304,2,25.5
85326,85213,2,34.9
85327,85212,2,34.0
85328,85303,2,133.1
85329,85301,2,141.8
85329,85302,2,145.6
85330,85300,2,108.3
85330,85301,2,110.0
85349,4385,2,124.2
85349,85100,2,124.5
85349,85138,2,142.8
85349,85377,2,38.9
85350,85376,2,115.2
85351,85375,2,124.3
85352,85375,2,105.9
85354,85374,2,120.4
85356,85373,2,74.2
85357,85372,2,48.3
85358,85371,2,42.0
85359,85369,2,142.4
85359,85370,2,22.0
85365,85735,2,31.9
85366,85736,2,44.2
85367,85720,2,36.2
85368,85737,2,21.8
85369,85256,2,121.5
85369,85359,2,142.4
85369,85370,2,133.5
85370,85359,2,22.0
85370,85369,2,133.5
85371,85358,2,42.0
85372,85357,2,48.3
85373,85356,2,74.2
85373,85568,2,142.0
85374,85354,2,120.4
85374,85452,2,134.5
85375,85351,2,124.3
85375,85352,2,105.9
85376,85350,2,115.2
85377,4385,2,142.6
85377,85100,2,143.5
85377,85138,2,114.7
85377,85349,2,38.9
85396,85300,2,125.2
85397,85413,2,97.9
85397,85414,2,129.5
85398,85411,2,103.8
85398,85412,2,95.3
85399,85411,2,158.0
85400,85409,2,116.2
85400,85410,2,86.2
85409,85205,2,162.5
85409,85400,2,116.2
85410,85400,2,86.2
85411,85398,2,103.8
85411,85399,2,158.0
85412,85398,2,95.3
85413,85397,2,97.9
85414,85397,2,129.5
85432,85737,2,162.6
85440,85453,2,45.7
85452,85374,2,134.5
85453,85440,2,45.7
85460,85114,2,136.8
85460,85126,2,39.6
85460,85734,2,120.1
85562,85569,2,60.2
85563,85568,2,45.1
85568,85373,2,142.0
85568,85563,2,45.1
85569,85562,2,60.2
85575,85238,2,47.7
85619,85641,2,91.3
85621,85265,2,136.3
85622,85638,2,34.6
85623,85637,2,124.4
85624,85635,2,152.0
85635,85624,2,152.0
85637,85623,2,124.4
85638,85622,2,34.6
85640,85741,2,86.8
85641,85619,2,91.3
85692,85731,2,94.2
85719,95719,2,0.0
85720,85367,2,36.2
85727,85745,2,77.3
85728,85729,2,26.1
85729,85728,2,26.1
85730,85740,2,115.7
85731,85692,2,94.2
85734,85114,2,40.2
85734,85126,2,99.1
85734,85460,2,120.1
85735,85365,2,31.9
85736,85366,2,44.2
85737,85368,2,21.8
85737,85432,2,162.6
85738,85739,2,23.5
85739,85738,2,23.5
85740,85730,2,115.7
85741,85640,2,86.8
85745,85727,2,77.3
95719,85719,2,0.0
